usaf,wban,name,country,state,call,lat,lon,elev,begin,end
103820,99999,TEGEL,GM,,EDDT,52.56,13.288,37.2,19360310,20180807
103380,99999,HANNOVER,GM,,EDDV,52.461,9.685,55.8,19260101,20180807
102240,99999,BREMEN,GM,,EDDW,53.048,8.787,4.3,19290801,20180807
106430,99999,BABENHAUSEN,GM,,EDEF,49.95,8.967,131,19850509,19860330
106755,99999,BAMBERG (USA-AF),GM,,EDEJ,49.917,10.917,242,19760219,19820716
108645,99999,MUNICH/PERLACHER,GM,,EDEM,48.083,11.6,567,19731108,19860725
106405,99999,MAURICE ROSE(USAHP),GM,,EDEN,50.183,8.667,104,19650501,19860330
107635,99999,FURTH (USA-HP),GM,,EDEW,49.5,10.967,302,19630801,19710704
105445,99999,MELLENDORF,GM,,EDEX,50.533,9.633,305,19730102,19881027
106325,99999,EGELSBACH,GM,,EDFE,49.961,8.642,117.3,20070807,20170403
106160,99999,FRANKFURT HAHN,GM,,EDFH,49.949,7.264,502.6,19530722,20180807
107290,99999,MANNHEIM CITY,GM,,EDFM,49.473,8.514,94.2,19470729,20180807
106162,99999,SIEGERLAND,GM,,EDGS,50.708,8.083,599.2,19390901,20180807
101490,99999,HAMBURG FINKENWERDER,GM,,EDHI,53.536,9.837,6.7,19881028,20180807
100465,99999,KIEL HOLTENAU,GM,,EDHK,54.38,10.145,30.8,19950827,20180807
101560,99999,LUBECK BLANKENSEE,GM,,EDHL,53.805,10.719,16.2,19730101,20180807
101430,99999,NEUMUNSTER/WASBEK,GM,,EDHN,54.083,9.983,25,19821108,19921231
100195,99999,WESTERLAND/SYLT   &,GM,,EDHX,54.917,8.35,16,19780601,19811005
107655,99999,FEUCHT AAF,GM,,EDIG,49.383,11.167,386,19730101,19790108
109470,99999,ALLGAU,GM,,EDJA,47.989,10.24,629.1,19730101,20180807
104374,99999,MONCHENGLADBACH,GM,,EDLN,51.23,6.504,38.1,19960715,20180807
104260,99999,PADERBORN LIPPSTADT,GM,,EDLP,51.614,8.616,213.1,19381104,20180807
103130,99999,MUNSTER/TELGTE,GM,,EDLT,51.967,7.6,64,19590805,19891129
103133,99999,MUNSTER/TELGTE,GM,,EDLT,51.95,7.583,71,19380404,19420630
100001,99999,NIEDERRHEIN,GM,,EDLV,51.602,6.142,32.3,20050516,20180807
104160,99999,DORTMUND,GM,,EDLW,51.518,7.612,129.5,19310101,20180807
108520,99999,AUGSBURG,GM,,EDMA,48.425,10.932,461.8,19371101,20180807
108644,99999,OBERPFAFFENHOFEN,GM,,EDMO,48.081,11.283,593.4,19460814,20180807
109350,99999,FRIEDRICHSHAFEN,GM,,EDNY,47.671,9.511,416.7,19290801,20180807
101624,99999,SCHWERIN PARCHIM,GM,,EDOP,53.427,11.783,50.6,19990115,20180803
106320,99999,FINTHEN (USA-AF),GM,,EDOT,49.967,8.15,232,19420101,19921009
109711,99999,BAD TOLZ (USA-AF) &,GM,,EDOV,47.767,11.6,716,19640916,19861114
999999,34196,GABLINGEN,GM,,EDOX,48.45,10.867,466,19630910,19671229
109543,99999,ALTENSTADT (GAM)  &,GM,,EDPL,47.833,10.867,739,19881027,19901029
108670,99999,OBERSCHLEISSHEIM,GM,,EDPO,48.233,11.55,486,19730102,19810630
106770,99999,BAYREUTH,GM,,EDQD,49.984,11.639,488,19310102,20070701
106850,99999,HOF PLAUEN,GM,,EDQM,50.289,11.855,597.4,19310101,20180807
106074,99999,BITBURG,GM,,EDRB,49.945,6.565,372.8,19970826,19980709
106163,99999,ZWEIBRUCKEN,GM,,EDRZ,49.21,7.401,345.3,19541001,20141128
107275,99999,KARLSRUHE BADEN BADEN,GM,,EDSB,48.779,8.081,124.4,19970723,20180807
108051,99999,BADEN OOS,GM,,EDTB,48.791,8.187,123.4,20171201,20180522
109120,99999,DONAUESCHINGEN VILLINGEN,GM,,EDTD,47.973,8.522,680,20040406,20180515
108050,99999,LAHR,GM,,EDTL,48.369,7.828,155.8,19730101,20180807
107450,99999,SCHWABISCH HALL,GM,,EDTY,49.118,9.784,399.6,19360102,20180807
109290,99999,KONSTANZ,GM,,EDTZ,47.683,9.183,447,19360102,20071231
103480,99999,BRAUNSCHWEIG WOLFSBURG,GM,,EDVE,52.319,10.556,89.9,19310102,20180807
104360,99999,KASSEL CALDEN,GM,,EDVK,51.408,9.378,276.8,19881223,20180807
102244,99999,LEMWERDER,GM,,EDWD,53.15,8.617,30,19920827,19970226
102000,99999,EMDEN,GM,,EDWE,53.391,7.227,0.6,19830506,20130528
100180,99999,WESTERLAND SYLT,GM,,EDXW,54.913,8.34,15.5,19310101,20180807
109651,99999,MITTENWALD,GM,,EDZA,47.45,11.267,1035,19300602,19401231
104100,99999,ESSEN/MULHEIM,GM,,EDZE,51.4,6.967,161,19310101,20071231
261160,99999,KARDLA,EN,,EEKA,58.991,22.831,5.5,19590101,20180807
260380,99999,TALLINN,EN,,EETN,59.413,24.833,39.9,19530216,20180807
262420,99999,TARTU,EN,,EETU,58.307,26.69,66.8,19310101,20180807
28075,99999,ENONTEKIO,FI,,EFET,68.363,23.424,306.3,19980419,20180807
29450,99999,HALLI,FI,,EFHA,61.856,24.787,146,19730101,20180807
29750,99999,HELSINKI MALMI,FI,,EFHF,60.255,25.043,17.4,19170101,20170306
29740,99999,HELSINKI VANTAA,FI,,EFHK,60.317,24.963,54.6,19520101,20180807
29240,99999,AHTARI MYLLYMAKI,FI,,EFHT,62.533,24.217,159.7,19730101,20180807
29244,99999,ILMAJOKI,FI,,EFIL,62.7,22.833,92,19920520,19920615
28070,99999,IVALO,FI,,EFIV,68.607,27.405,146.6,19520101,20180807
29290,99999,JOENSUU,FI,,EFJO,62.663,29.608,121.3,19520101,20180807
29350,99999,JYVASKYLA,FI,,EFJY,62.399,25.678,139.9,19170101,20180807
29130,99999,KAUHAVA,FI,,EFKA,63.127,23.051,46,19730101,20180807
28640,99999,KEMI TORNIO,FI,,EFKE,65.782,24.599,18.6,19520101,20180807
28970,99999,KAJAANI,FI,,EFKI,64.285,27.692,147.2,19160101,20180807
29030,99999,KRUUNUPYY,FI,,EFKK,63.721,23.143,25.3,19601101,20180807
28690,99999,KUUSAMO,FI,,EFKS,65.988,29.239,264,19090101,20180807
27200,99999,KITTILA,FI,,EFKT,67.701,24.847,196.3,20130101,20180807
29170,99999,KUOPIO,FI,,EFKU,63.007,27.798,98.5,19060101,20180807
29580,99999,LAPPEENRANTA,FI,,EFLP,61.045,28.144,106.4,19730101,20180807
29700,99999,MARIEHAMN,FI,,EFMA,60.122,19.898,5.2,19170101,20180807
29470,99999,MIKKELI,FI,,EFMI,61.687,27.202,100.3,19730101,20180807
28750,99999,OULU,FI,,EFOU,64.93,25.355,14.3,19060101,20180807
28440,99999,PELLO CENTRE,FI,,EFPE,66.767,23.967,85.9,19730101,20180807
29520,99999,PORI,FI,,EFPO,61.462,21.8,13.4,19520101,20180807
28450,99999,ROVANIEMI,FI,,EFRO,66.565,25.83,196.6,19730101,20180807
29480,99999,SAVONLINNA,FI,,EFSA,61.943,28.945,94.8,19840813,20180807
29245,99999,SEINAJOKI,FI,,EFSI,62.692,22.832,91.7,19990114,20180807
28360,99999,SODANKYLA,FI,,EFSO,67.395,26.619,183.5,19170101,20180807
28790,99999,SUOMUSSALMI,FI,,EFSU,64.9,29.017,224,19730101,20010309
29440,99999,TAMPERE PIRKKALA,FI,,EFTP,61.414,23.604,118.9,19060101,20180807
29720,99999,TURKU,FI,,EFTU,60.514,22.263,49.1,19010101,20180807
29660,99999,UTTI,FI,,EFUT,60.896,26.938,103.3,19730101,20180807
29110,99999,VAASA,FI,,EFVA,63.051,21.762,5.8,19170101,20180807
29150,99999,VIITASAARI,FI,,EFVI,63.083,25.867,132,19730101,20180807
27480,99999,VARKAUS,FI,,EFVR,62.171,27.869,87.2,20130101,20160511
28744,99999,YLIVIESKA,FI,,EFYL,64.061,24.716,76.8,19920615,19950608
39170,99999,ALDERGROVE,UK,,EGAA,54.658,-6.216,81.7,19300228,20180807
39240,99999,CITY,UK,,EGAC,54.618,-5.873,4.6,19730101,20180807
39084,99999,LONDONDERRY EGLINTON,UK,,EGAE,55.043,-7.161,6.7,19900424,20180807
35340,99999,BIRMINGHAM,UK,,EGBB,52.454,-1.748,99.7,19730101,20180807
35471,99999,BITTESWELL,UK,,EGBC,52.45,-1.25,134,19730101,19790629
35413,99999,COVENTRY,UK,,EGBE,52.37,-1.48,81.4,19880105,20170718
36333,99999,GLOUCESTERSHIRE,UK,,EGBJ,51.894,-2.167,30.8,19771001,20180807
36383,99999,KEMBLE,UK,,EGBP,51.668,-2.057,132,19880105,19920331
33350,99999,MANCHESTER/BARTON,UK,,EGCB,53.483,-2.25,37,19730101,19860729
33340,99999,MANCHESTER,UK,,EGCC,53.354,-2.275,78.3,19330930,20180807
34054,99999,DONCASTER SHEFFIELD,UK,,EGCN,53.475,-1.004,16.8,20050507,20180807
749008,99999,STURGATE AIRFIELD,UK,,EGCS,53.381,-0.685,21,19430901,19570613
38270,99999,PLYMOUTH/MOUNTBATTE,UK,,EGDB,50.35,-4.117,27,19730101,20180807
37070,99999,CHIVENOR,UK,,EGDC,51.087,-4.15,8.2,19730101,20180807
38170,99999,ST MAWGAN,UK,,EGDG,50.433,-5,118.9,19730101,20081201
37440,99999,UPAVON,UK,,EGDJ,51.3,-1.767,175,19730101,20040827
37400,99999,LYNEHAM,UK,,EGDL,51.505,-1.993,156.4,19730101,20180807
37460,99999,BOSCOMBE DOWN,UK,,EGDM,51.152,-1.747,124.1,19310101,20180807
38090,99999,CULDROSE,UK,,EGDR,50.086,-5.256,81.4,19730101,20180807
37160,99999,ST ATHAN,UK,,EGDX,51.405,-3.436,49.7,20010706,20180807
38530,99999,YEOVILTON,UK,,EGDY,51.009,-2.639,22.9,19730101,20180807
31394,99999,CAMPBELTOWN,UK,,EGEC,55.437,-5.686,12.8,19990118,20180807
37150,99999,CARDIFF,UK,,EGFF,51.397,-3.343,67.1,19730101,20180807
36095,99999,SWANSEA,UK,,EGFH,51.605,-4.068,91.1,19770126,19990127
37243,99999,BRISTOL,UK,,EGGD,51.383,-2.719,189.6,19880105,20180807
33233,99999,LIVERPOOL,UK,,EGGP,53.334,-2.85,24.4,19291001,20180807
36733,99999,LUTON,UK,,EGGW,51.875,-0.368,160.3,19880105,20180807
38060,99999,LANDS END ARPT,UK,,EGHC,50.064,-5.709,63,19730308,20180807
38273,99999,PLYMOUTH,UK,,EGHD,50.423,-4.106,145.1,19880318,20111223
38030,99999,SCILLY/SAINT MARY'S,UK,,EGHE,49.917,-6.3,31,19260101,20180807
38040,99999,SCILLY/ST.MARYS,UK,,EGHE,49.933,-6.3,51,19730101,20021106
38620,99999,BOURNEMOUTH,UK,,EGHH,50.78,-1.843,11.6,19730101,20180807
38650,99999,SOUTHAMPTON,UK,,EGHI,50.95,-1.357,13.4,19730101,20180807
38915,99999,ALDERNEY,GK,,EGJA,49.706,-2.215,88.4,19870629,20180807
38940,99999,GUERNSEY,GK,,EGJB,49.435,-2.602,102.4,19291001,20180807
38950,99999,JERSEY,JE,,EGJJ,49.208,-2.196,84.4,19730101,20180807
38760,99999,SHOREHAM,UK,,EGKA,50.836,-0.297,2.1,19861201,20180807
37663,99999,BIGGIN HILL,UK,,EGKB,51.331,0.033,182.3,19880105,20180807
37760,99999,GATWICK,UK,,EGKK,51.148,-0.19,61.6,19730101,20180807
37683,99999,CITY,UK,,EGLC,51.505,0.055,5.8,19880129,20180807
37680,99999,FARNBOROUGH,UK,,EGLF,51.276,-0.776,72.5,19880501,20180807
37720,99999,HEATHROW,UK,,EGLL,51.478,-0.461,25.3,19481201,20180807
36913,99999,SOUTHEND,UK,,EGMC,51.571,0.696,14.9,19880105,20180807
37970,35047,MANSTON,UK,,EGMH,51.35,1.333,50,19300228,20180807
37970,99999,MANSTON,UK,,EGMH,51.342,1.346,54.3,20000101,20071231
37951,99999,ASHFORD,UK,,EGMK,51.15,0.883,107,19730101,19741221
32220,99999,CARLISLE,UK,,EGNC,54.938,-2.809,57.9,19730101,20180807
33180,99999,BLACKPOOL,UK,,EGNH,53.772,-3.029,10.4,19730101,20180807
33735,99999,HUMBERSIDE,UK,,EGNJ,53.574,-0.351,36.9,19750109,20180807
32140,99999,WALNEY ISLAND,UK,,EGNL,54.131,-3.264,14.3,19830804,20180807
33463,99999,LEEDS BRADFORD,UK,,EGNM,53.866,-1.661,207.6,19880105,20180807
32145,99999,WARTON,UK,,EGNO,53.745,-2.883,16.8,20111130,20180807
33210,99999,HAWARDEN,UK,,EGNR,53.178,-2.978,13.7,19291001,20180807
32040,99999,ISLE OF MAN,IM,,EGNS,54.083,-4.624,16.8,19730101,20180807
32433,99999,NEWCASTLE,UK,,EGNT,55.038,-1.692,81.1,19880105,20180807
32635,99999,DURHAM TEES VALLEY AIRPORT,UK,,EGNV,54.509,-1.429,36.6,19730101,20180807
34185,99999,NOTTINGHAM EAST MIDLANDS,UK,,EGNX,52.831,-1.328,93.3,19730101,20180807
34053,99999,LLANBEDR,UK,,EGOD,52.812,-4.124,9.1,19940503,20070227
31650,99999,SPADEADAM,UK,,EGOM,55.05,-2.55,325,19920911,20180807
34140,99999,SHAWBURY,UK,,EGOS,52.798,-2.668,75.9,19730101,20180807
33020,99999,VALLEY,UK,,EGOV,53.248,-4.535,11.3,19260606,20180807
30180,99999,WOODVALE,UK,,EGOW,53.582,-3.056,11.3,20050620,20180807
30170,99999,KIRKWALL,UK,,EGPA,58.958,-2.905,15.5,19730101,20180807
30030,99999,SUMBURGH,UK,,EGPB,59.879,-1.296,6.1,19770119,20180807
30750,99999,WICK,UK,,EGPC,58.459,-3.093,38.4,19291001,20180807
30910,99999,DYCE,UK,,EGPD,57.202,-2.198,65.5,19260602,20180807
30590,99999,INVERNESS,UK,,EGPE,57.543,-4.048,9.4,19730102,20180807
31400,99999,GLASGOW,UK,,EGPF,55.872,-4.433,7.9,19291001,20180807
31600,99999,EDINBURGH,UK,,EGPH,55.95,-3.373,41.1,19730101,20180807
35661,99999,ISLAY,UK,,EGPI,55.682,-6.257,17.1,20040510,20180807
31053,99999,ISLAY (PORT ELLEN),UK,,EGPI,55.683,-6.25,18,19880107,19880112
31350,99999,PRESTWICK,UK,,EGPK,55.509,-4.587,19.8,19440101,20180807
30220,99999,BENBECULA,UK,,EGPL,57.481,-7.363,5.8,19730101,20180807
30064,99999,SCATSTA,UK,,EGPM,60.433,-1.296,24.7,19811015,20180807
31634,99999,DUNDEE,UK,,EGPN,56.452,-3.026,5.2,19830404,20180807
30260,99999,STORNOWAY,UK,,EGPO,58.216,-6.331,7.9,19291001,20180807
31573,99999,PERTH/SCONE,UK,,EGPT,56.45,-3.367,121,19900424,19930701
31000,99999,TIREE,UK,,EGPU,56.499,-6.869,11.6,19291001,20180807
30660,99999,KINLOSS,UK,,EGQK,57.649,-3.561,6.7,19730101,20180807
31710,99999,LEUCHARS,UK,,EGQL,56.373,-2.868,11.6,19291001,20180807
32400,99999,BOULMER,UK,,EGQM,55.424,-1.603,21.3,19751001,20180807
30680,99999,LOSSIEMOUTH,UK,,EGQS,57.705,-3.339,12.8,19730103,20180807
37790,99999,LONDON WEA CENTER,UK,,EGRB,51.5,-0.117,39,19920401,20100201
31401,99999,MAGNUS OIL PLATFORM,UK,,EGRE,61.617,1.3,470,20120301,20180807
31412,99999,CLAIR OIL PLATFORM,UK,,EGRF,60.683,-2.533,470,20130312,20180807
31411,99999,SCHIEHALLION FPSO OIL PLATFOR,UK,,EGRI,60.35,-4.05,470,20130312,20130326
31402,99999,BRUCE OIL PLATFORM,UK,,EGRK,59.733,1.667,470,20120301,20180807
31403,99999,HARDING OIL PLATFORM,UK,,EGRL,59.267,1.5,470,20120301,20180807
31404,99999,MILLER OIL PLATFORM,UK,,EGRM,58.717,1.4,470,20120301,20170812
31405,99999,ANDREW OIL PLATFORM,UK,,EGRO,58.033,1.4,470,20120301,20180807
31406,99999,MUNGO OIL PLATFORM,UK,,EGRP,57.367,1.983,470,20120301,20180807
31560,99999,PITREAVIE,UK,,EGRQ,56.05,-3.417,40,19820318,19850801
37630,99999,BRACKNELL/BEAUFORT,UK,,EGRR,51.383,-0.783,74,19730101,20151107
31407,99999,MARNOCK OIL PLATFORM,UK,,EGRS,57.283,1.65,470,20120301,20180807
31413,99999,CLEETON OIL PLATFORM,UK,,EGRT,54.033,0.717,470,20130312,20180614
31408,99999,RAVENSPURN N OIL PLATFORM,UK,,EGRV,54.017,1.1,470,20120301,20180807
31409,99999,WEST SOLE OIL PLATFORM,UK,,EGRW,53.7,1.133,470,20120301,20180807
35715,99999,CAMBRIDGE,UK,,EGSC,52.205,0.175,14.3,19770201,20180807
34920,99999,NORWICH,UK,,EGSH,52.676,1.283,35.7,19871202,20180807
36830,99999,STANSTED,UK,,EGSS,51.885,0.235,106.1,19730101,20180807
33475,99999,SHEFFIELD CITY,UK,,EGSY,53.394,-1.388,70.4,19980408,20020914
35573,99999,CRANFIELD,UK,,EGTC,52.072,-0.617,109.1,19900208,20180807
38390,99999,EXETER,UK,,EGTE,50.734,-3.414,31.1,19730101,20180807
36283,99999,BRISTOL FILTON,UK,,EGTG,51.519,-2.591,68.9,19370601,20121221
37815,99999,LEAVESDEN,UK,,EGTI,51.683,-0.417,102,19730101,19950409
36553,99999,UPPER HEYFORD RAF,UK,,EGUA,51.933,1.25,133,19301231,19931215
36580,99999,BENSON,UK,,EGUB,51.616,-1.096,68.9,19730101,20180807
35020,99999,ABERPORTH,UK,,EGUC,52.133,-4.567,134,19730101,20180807
37660,99999,FARNBOROUGH (MIL),UK,,EGUF,51.283,-0.767,72,19291001,20051011
34875,99999,HIGH WICOMBE(USAF),UK,,EGUH,51.62,-0.77,75,20040901,20041220
35830,99999,LAKENHEATH,UK,,EGUL,52.409,0.561,9.8,19490501,20071231
999999,35034,LAKENHEATH RAF,UK,,EGUL,52.4,0.567,10.1,19570102,19671231
999999,35047,MANSTON,UK,,EGUM,51.35,1.367,43.9,19570101,19580531
35770,99999,MILDENHALL,UK,,EGUN,52.362,0.486,10.1,19350701,20071231
999999,35046,MILDENHALL,UK,,EGUN,52.367,0.483,10.1,19570101,19671231
36584,99999,COLERNE,UK,,EGUO,51.439,-2.286,180.7,19420401,20180321
34870,99999,SCULTHORPE (AF MET),UK,,EGUP,52.85,0.767,65,19780707,20011018
34873,99999,SCULTHORPE (AF MET),UK,,EGUP,52.85,0.767,65,19490601,19900827
35900,99999,WATTISHAM,UK,,EGUW,52.127,0.956,86.6,19730101,20180807
35660,99999,WYTON,UK,,EGUY,52.357,-0.108,41.1,19501003,20151004
36440,99999,FAIRFORD,UK,,EGVA,51.682,-1.79,87.2,19520610,20180807
35953,99999,WOODBRIDGE RAF,UK,,EGVG,52.083,1.4,29,19541001,20070307
37435,99999,GREENHAM COMMON RAF,UK,,EGVI,51.383,-1.283,122,19760428,19920417
999999,15040,GREENHAM,UK,,EGVI,51.383,-1.283,125,19570101,19640602
35963,35048,BENTWATERS RAF,UK,,EGVJ,52.133,1.433,26,19450101,19930331
35963,99999,BENTWATERS RAF,UK,,EGVJ,52.133,1.433,25.9,19570101,19921229
999999,35048,BENTWATERS,UK,,EGVJ,52.133,1.433,25.9,19570101,19671231
36490,99999,BRIZE NORTON,UK,,EGVN,51.75,-1.584,87.8,19510801,20180807
37610,99999,ODIHAM,UK,,EGVO,51.234,-0.943,123.4,19730101,20180807
37490,99999,MIDDLE WALLOP,UK,,EGVP,51.15,-1.567,91,19730809,20180807
36881,99999,WEATHERSFIELD RAF,UK,,EGVT,51.967,0.5,101,19740117,19770617
36883,99999,WEATHERSFIELD RAF,UK,,EGVT,51.967,0.5,101,19890304,19900122
34145,99999,COSFORD,UK,,EGWC,52.64,-2.306,82.9,19940831,20180807
36720,99999,NORTHOLT,UK,,EGWU,51.553,-0.418,37.8,19730101,20180807
999999,15033,HUNTINGTON,UK,,EGWZ,52.367,0.217,49.1,19570201,19671231
35620,99999,ALCONBURY RAF,UK,,EGWZ,52.367,-0.217,47.9,19430113,20050710
33910,99999,CONINGSBY,UK,,EGXC,53.093,-0.166,7.6,19430801,20180807
32610,99999,DISHFORTH,UK,,EGXD,54.137,-1.42,35.7,19920501,20160606
32570,99999,LEEMING,UK,,EGXE,54.292,-1.535,40.2,19730101,20180807
33550,99999,CHURCH FENTON,UK,,EGXG,53.834,-1.196,8.8,19730101,20131219
34530,99999,COTTESMORE,UK,,EGXJ,52.736,-0.649,140.5,19730101,20111109
35905,99999,NEWTON,UK,,EGXN,52.967,-0.983,55,19950210,20011103
33730,99999,SCAMPTON,UK,,EGXP,53.308,-0.551,61.6,19730101,20180807
34620,99999,WITTERING,UK,,EGXT,52.613,-0.476,83.2,19730301,20180807
32660,99999,LINTON ON OUSE,UK,,EGXU,54.049,-1.253,16.2,19730101,20180807
33770,99999,WADDINGTON,UK,,EGXW,53.166,-0.524,70.4,19500926,20180807
32643,99999,TOPCLIFFE,UK,,EGXZ,54.206,-1.382,28,19940720,20180807
34950,99999,COLTISHALL,UK,,EGYC,52.755,1.358,20.1,19730101,20060404
33790,99999,CRANWELL,UK,,EGYD,53.03,-0.483,66.4,19290801,20180807
33723,99999,BARKSTON HEATH,UK,,EGYE,52.962,-0.562,111.9,19951129,20180807
34820,99999,MARHAM,UK,,EGYM,52.648,0.551,22.9,19490401,20180807
888890,99999,MOUNT PLEASANT,FK,,EGYP,-51.823,-58.447,74.4,19850606,20180807
34850,99999,WEST RAYNHAM,UK,,EGYV,52.783,0.733,76,19730101,19760114
62050,99999,A12-CPP HELIPAD OIL PLATFORM,NL,,EHAK,55.417,3.817,33,20090209,20180807
62400,99999,SCHIPHOL,NL,,EHAM,52.309,4.764,-3.4,19320503,20180807
62530,99999,AUK-ALFA,NL,,EHAU,56.383,2.05,34,19960801,20060303
63800,99999,MAASTRICHT,NL,,EHBK,50.912,5.77,114.3,19490101,20180807
62750,99999,DEELEN,NL,,EHDL,52.061,5.873,48.2,19491017,20180807
62010,99999,D15-FA-1 HELIPAD OIL PLATFORM,NL,,EHDV,54.317,2.933,36,20080826,20180807
63700,99999,EINDHOVEN,NL,,EHEH,51.45,5.375,22.6,19490101,20180807
62692,99999,EURO PLATFORM,NL,,EHEP,52,3.283,18,20040510,20061127
62060,99999,F16-A,NL,,EHFZ,54.117,4.017,28,20070105,20180807
62800,99999,EELDE,NL,,EHGG,53.12,6.579,5.2,19310601,20180807
62694,99999,LE GOEREE,NL,,EHGO,51.933,3.667,19,20040510,20061127
63500,99999,GILZE RIJEN,NL,,EHGR,51.567,4.932,14.9,19490101,20180807
62110,99999,J6-A HELIPAD OIL PLATFORM,NL,,EHJA,53.817,2.95,34,20090209,20180807
62520,99999,K13-A,NL,,EHJR,53.217,3.217,30,19960801,20180807
62695,99999,K13-A,NL,,EHKA,53.217,3.217,30,20040510,20061127
62350,99999,DE KOOIJ,NL,,EHKD,52.923,4.781,0.9,19730101,20180807
62040,99999,K14-FA-1C,NL,,EHKV,53.267,3.633,27,20070815,20180807
62690,99999,LELYSTAD,NL,,EHLE,52.46,5.527,-4,19940901,20180807
62700,99999,LEEUWARDEN,NL,,EHLW,53.229,5.761,0.9,19490101,20180807
62080,99999,AWG-1,NL,,EHMA,53.5,5.95,27,20070105,20180807
62070,99999,L9-FF-1,NL,,EHMG,53.617,4.967,30,20070105,20180807
62696,99999,MEETPOST NOORDWUK,NL,,EHMP,52.267,4.3,17,20040510,20060705
62697,99999,NOORDELUKE ZEERAAF,NL,,EHNC,61.233,1.15,47,20040510,20060303
62030,99999,P11-B / DE RUYTER,NL,,EHPG,52.367,3.35,24,20091109,20180807
62120,99999,HOORN-A HELIPAD OIL PLATFORM,NL,,EHQE,52.917,4.15,41,20081118,20180807
63440,99999,ROTTERDAM,NL,,EHRD,51.957,4.437,-4.6,19570101,20180807
63210,99999,EURO PLATFORM,NL,,EHSA,52,3.283,18,19960801,20180807
62650,99999,SOESTERBERG,NL,,EHSB,52.127,5.276,20.1,19511001,20081120
63200,99999,LE GOEREE,NL,,EHSC,51.933,3.667,19,19490101,20180807
62900,99999,TWENTHE,NL,,EHTW,52.27,6.874,34.7,19490101,20180807
63750,99999,VOLKEL,NL,,EHVK,51.656,5.709,21.9,19510601,20180807
63400,99999,WOENSDRECHT,NL,,EHWO,51.449,4.342,19.2,19490103,20180807
63401,99999,WOENSDRECHT RNLAFB&,NL,,EHWO,51.45,4.333,17,19810910,19830422
39550,99999,CORK,EI,,EICK,51.841,-8.491,153,19730101,20180807
39689,99999,DUBLIN WEATHER CENTER,EI,,EIDB,53.433,-6.25,68,20160414,20160624
39690,99999,DUBLIN,EI,,EIDW,53.421,-6.27,73.8,19730101,20180807
39730,99999,CONNAUGHT,EI,,EIKN,53.91,-8.818,202.7,19960501,20180807
39670,99999,CASEMENT,EI,,EIME,53.302,-6.451,97.2,19870201,20180807
39620,99999,SHANNON,EI,,EINN,52.702,-8.925,14,19730101,20180807
60700,99999,AARHUS,DA,,EKAH,56.3,10.619,25,19730101,20180807
61040,99999,BILLUND,DA,,EKBI,55.74,9.152,75.3,19730101,20180807
61800,99999,KASTRUP,DA,,EKCH,55.618,12.656,5.2,19290801,20180807
60800,99999,ESBJERG,DA,,EKEB,55.526,8.553,29.6,19730621,20180807
60221,99999,GORM C  OIL PLATFORM HELIPAD,DA,,EKGC,55.58,4.759,96,20120822,20180807
60220,99999,TYRA OST,DA,,EKGF,55.72,4.8,43,20050309,20180807
60222,99999,HALFDAN A  OIL PLATFORM HELIP,DA,,EKHA,55.531,5.004,94.5,20120821,20180807
60224,99999,HARALD HELIDECK OIL RIG,DA,,EKHD,56.344,4.272,95,20120904,20180807
60840,99999,HERNING/SKINDERHOLM,DA,,EKHG,56.183,9.033,51,19770401,20020108
60160,99999,HORNS REV A,FO,,EKHR,55.5,7.867,21,20101213,20180712
60600,99999,KARUP,DA,,EKKA,56.297,9.125,51.8,19400701,20180807
61430,99999,LOLLAND FALSTER MARIBO,DA,,EKMB,54.699,11.44,4.9,19860401,20180129
61200,99999,ODENSE,DA,,EKOD,55.477,10.331,17.1,19730101,20180807
60994,99999,OKSBOEL,DA,,EKOX,55.583,8.25,17,20050530,20170824
61700,99999,ROSKILDE,DA,,EKRK,55.586,12.131,44.5,19770419,20180807
61900,99999,BORNHOLM RONNE,DA,,EKRN,55.063,14.76,15.8,19740110,20180807
61180,99999,SONDERBORG,DA,,EKSB,54.964,9.792,7.3,19730621,20180807
61641,99999,COPENHAGEN/SKOVLUND,DA,,EKSL,55.717,12.383,32,20070306,20070307
60340,99999,SINDAL,DA,,EKSN,57.504,10.229,28,19820501,20180807
61100,99999,SKRYDSTRUP,DA,,EKSP,55.226,9.264,43,19730101,20180807
60620,99999,SKIVE,DA,,EKSV,56.55,9.173,22.6,19761201,20070307
60223,99999,TYRA E OIL PLATFORM HELIPAD,DA,,EKTE,55.722,4.802,95.1,20120821,20180807
61000,99999,VANDEL,DA,,EKVA,55.7,9.2,73,19730102,20050213
61080,99999,KOLDING VAMDRUP,DA,,EKVD,55.436,9.331,43.6,19900911,20180807
60100,99999,VAGAR,FO,,EKVG,62.064,-7.277,85.3,19740805,20180807
60660,99999,STAUNING,DA,,EKVJ,55.99,8.354,5.2,19730621,20180807
61600,99999,VAERLOSE,DA,,EKVL,55.767,12.343,18,19391101,20070227
65900,99999,LUXEMBOURG,LU,,ELLX,49.627,6.212,376.1,19490101,20180807
12100,99999,VIGRA,NO,,ENAL,62.56,6.11,21,19730101,20180807
10100,99999,ANDOYA,NO,,ENAN,69.293,16.144,13.1,19310103,20180807
10490,99999,ALTA,NO,,ENAT,69.976,23.372,2.7,19730101,20180807
10280,99999,BJORNOYA ISLAND,NO,,ENBJ,74.517,19.017,18,19310103,20180807
